date,year,credit,maxloss,credit_put,credit_call,ret,spx_move,vix,spot,k_short,k_wing,exp_date
2013-12-03,2013,1.5320801559141017,74.47247336102403,2.5320801559141017,0.0,0.020572435515696628,0.020636789163314573,14.55,1792.43,1678.4231697245925,1602.4186162076544,2014-01-03
2014-02-04,2014,2.198245355981207,93.65212466333838,3.198245355981207,0.0,0.02347245579193726,0.07351730760437158,19.11,1749.52,1605.7444449710206,1509.894074951701,2014-03-06
2014-03-06,2014,1.504857128594665,73.72229254581208,2.504857128594665,0.0,0.0204125112856403,-0.00500495170754045,14.21,1878.14,1765.2992754883903,1690.0721258139836,2014-04-04
2014-08-05,2014,2.0964055427623265,90.75334487066586,3.0964055427623265,0.0,0.023100036100597174,0.04245278104782835,16.87,1919.78,1780.5053743798576,1687.6556239664294,2014-09-04
2014-10-03,2014,1.7788704926291814,81.63350118145271,2.7788704926291814,0.0,0.02179093713835888,0.025194064449223008,14.55,1967.13,1842.011442488877,1758.5990708147951,2014-11-03
2014-11-03,2014,1.8371223298375412,83.32688463088965,2.837122329837541,0.0,0.022047174066033806,0.028095542696200182,14.73,2016.69,1888.943989558909,1803.7799825981817,2014-12-03
2015-01-05,2015,2.857560873224415,112.7450591768443,3.857560873224415,0.0,0.025345331264071073,0.0025441521551192725,19.92,2024.25,1850.846069924897,1735.2434498748282,2015-02-04
2015-02-04,2015,2.558000200624676,104.08793724027744,3.558000200624676,0.0,0.024575376056495072,0.02172563319207632,18.33,2029.4,1869.431093838647,1762.785156397745,2015-03-06
2015-03-06,2015,2.110491899899685,91.20937056806837,3.110491899899685,0.0,0.023138981080070634,0.0005883799777188781,15.2,2073.49,1933.5102062980477,1840.1903438300797,2015-04-07
2015-04-07,2015,1.8790761153891538,84.55488193603853,2.8790761153891538,0.0,0.02222315344027775,0.00268471256223779,14.78,2074.71,1945.0590629228586,1858.625104871431,2015-05-06
2015-05-06,2015,2.0107667761580785,88.34349079586198,3.0107667761580785,0.0,0.022760780200597,0.006162631953390951,15.15,2080.28,1944.7486136419702,1854.3943560699502,2015-06-05
2015-06-05,2015,1.9337310178114535,86.13314938010893,2.9337310178114535,0.0,0.022450485460340286,-0.00561846065644267,14.21,2093.1000000000004,1960.99967940312,1872.9327990051995,2015-07-07
2015-07-07,2015,2.1465353653787957,92.24904078647738,3.1465353653787957,0.0,0.023268917997177185,0.008874090730010664,16.09,2081.34,1939.7466357722158,1845.3510596203596,2015-08-05
2015-09-03,2015,3.9216629042823854,143.9003450043394,4.921662904282385,0.0,0.027252630312763496,0.017569508566738445,25.61,1949.4,1727.6669881370676,1579.8449802284458,2015-10-05
2015-10-05,2015,2.6455689358839862,106.60964523711012,3.6455689358839862,0.0,0.024815474528594353,0.06274292339878507,19.54,1983.65,1819.767178740509,1710.511964567515,2015-11-03
2015-11-03,2015,1.927136078288214,85.9491856146469,2.927136078288214,0.0,0.022421807309827544,-0.025221644031858004,14.54,2108.11,1976.2955174605972,1888.4191957676621,2015-12-03
2015-12-03,2015,2.733701622476076,109.16579527123571,3.733701622476076,0.0,0.025041741469329852,-0.017572289215256998,18.11,2054.94,1887.0907546594324,1775.1912577657206,2016-01-05
2016-01-05,2016,2.7350752728959407,109.20108740935238,3.7350752728959407,0.0,0.02504622744866274,-0.053169410004804685,19.34,2018.83,1850.9257559766277,1738.9895932943793,2016-02-04
2016-02-04,2016,3.1234722558529953,120.48641813014675,4.123472255852995,0.0,0.02592385352910973,0.04660762023343046,21.84,1911.49,1726.0751644210002,1602.4652740350004,2016-03-07
2016-03-07,2016,2.3190875158639983,97.1915702790294,3.3190875158639983,0.0,0.023860994417582503,0.03326035449719589,17.35,2000.58,1851.3140133076602,1751.8033555127668,2016-04-06
