ts,open,high,low,close,volume
2011-05-25 00:00:00+00:00,1316.36,1325.86,1311.8,1320.47,0
2011-05-26 00:00:00+00:00,1320.64,1328.51,1314.41,1325.69,0
2011-05-27 00:00:00+00:00,1325.69,1334.62,1325.69,1331.1,0
2011-05-31 00:00:00+00:00,1331.1,1345.2,1331.1,1345.2,0
2011-06-01 00:00:00+00:00,1345.2,1345.2,1313.71,1314.55,0
2011-06-02 00:00:00+00:00,1314.55,1318.03,1305.61,1312.94,0
2011-06-03 00:00:00+00:00,1312.94,1312.94,1297.9,1300.16,0
2011-06-06 00:00:00+00:00,1300.26,1300.26,1284.72,1286.17,0
2011-06-07 00:00:00+00:00,1286.31,1296.22,1284.74,1284.94,0
2011-06-08 00:00:00+00:00,1284.63,1287.04,1277.42,1279.56,0
2011-06-09 00:00:00+00:00,1279.63,1294.54,1279.63,1289.0,0
2011-06-10 00:00:00+00:00,1288.6,1288.6,1268.28,1270.98,0
2011-06-13 00:00:00+00:00,1271.31,1277.04,1265.64,1271.83,0
2011-06-14 00:00:00+00:00,1272.22,1292.5,1272.22,1287.87,0
2011-06-15 00:00:00+00:00,1287.87,1287.87,1261.9,1265.42,0
2011-06-16 00:00:00+00:00,1265.53,1274.11,1258.07,1267.64,0
2011-06-17 00:00:00+00:00,1268.58,1279.82,1267.4,1271.5,0
2011-06-20 00:00:00+00:00,1271.5,1280.42,1267.56,1278.36,0
2011-06-21 00:00:00+00:00,1278.4,1297.62,1278.4,1295.52,0
2011-06-22 00:00:00+00:00,1295.48,1298.61,1286.79,1287.14,0
2011-06-23 00:00:00+00:00,1286.6,1286.6,1262.87,1283.5,0
2011-06-24 00:00:00+00:00,1283.04,1283.93,1267.24,1268.45,0
2011-06-27 00:00:00+00:00,1268.44,1284.91,1267.53,1280.1,0
2011-06-28 00:00:00+00:00,1280.21,1296.8,1280.21,1296.67,0
2011-06-29 00:00:00+00:00,1296.85,1309.21,1296.85,1307.41,0
2011-06-30 00:00:00+00:00,1307.64,1321.97,1307.64,1320.64,0
2011-07-01 00:00:00+00:00,1320.64,1341.01,1318.18,1339.67,0
2011-07-05 00:00:00+00:00,1339.59,1340.89,1334.3,1337.88,0
2011-07-06 00:00:00+00:00,1337.56,1340.94,1330.92,1339.22,0
2011-07-07 00:00:00+00:00,1339.62,1356.48,1339.62,1353.22,0
2011-07-08 00:00:00+00:00,1352.39,1352.39,1333.71,1343.8,0
2011-07-11 00:00:00+00:00,1343.31,1343.31,1316.42,1319.49,0
2011-07-12 00:00:00+00:00,1319.61,1327.17,1313.33,1313.64,0
2011-07-13 00:00:00+00:00,1314.45,1331.48,1314.45,1317.72,0
2011-07-14 00:00:00+00:00,1317.74,1326.88,1306.51,1308.87,0
2011-07-15 00:00:00+00:00,1308.87,1317.7,1307.52,1316.14,0
2011-07-18 00:00:00+00:00,1315.94,1315.94,1295.92,1305.44,0
2011-07-19 00:00:00+00:00,1307.07,1328.14,1307.07,1326.73,0
2011-07-20 00:00:00+00:00,1328.66,1330.43,1323.65,1325.84,0
2011-07-21 00:00:00+00:00,1325.65,1347.0,1325.65,1343.8,0
2011-07-22 00:00:00+00:00,1343.8,1346.1,1336.95,1345.02,0
2011-07-25 00:00:00+00:00,1344.32,1344.32,1331.09,1337.43,0
2011-07-26 00:00:00+00:00,1337.39,1338.51,1329.59,1331.94,0
2011-07-27 00:00:00+00:00,1331.91,1331.91,1303.49,1304.89,0
2011-07-28 00:00:00+00:00,1304.84,1316.32,1299.16,1300.67,0
2011-07-29 00:00:00+00:00,1300.12,1304.16,1282.86,1292.28,0
2011-08-01 00:00:00+00:00,1292.59,1307.38,1274.73,1286.94,0
2011-08-02 00:00:00+00:00,1286.56,1286.56,1254.03,1254.05,0
2011-08-03 00:00:00+00:00,1254.25,1261.2,1234.56,1260.34,0
2011-08-04 00:00:00+00:00,1260.23,1260.23,1199.54,1200.07,0
2011-08-05 00:00:00+00:00,1200.28,1218.11,1168.09,1199.38,0
2011-08-08 00:00:00+00:00,1198.48,1198.48,1119.28,1119.46,0
2011-08-09 00:00:00+00:00,1120.23,1172.88,1101.54,1172.53,0
2011-08-10 00:00:00+00:00,1171.77,1171.77,1118.01,1120.76,0
2011-08-11 00:00:00+00:00,1121.3,1186.29,1121.3,1172.64,0
2011-08-12 00:00:00+00:00,1172.87,1189.04,1170.74,1178.81,0
2011-08-15 00:00:00+00:00,1178.86,1204.49,1178.86,1204.49,0
2011-08-16 00:00:00+00:00,1204.22,1204.22,1180.53,1192.76,0
2011-08-17 00:00:00+00:00,1192.89,1208.47,1184.36,1193.89,0
2011-08-18 00:00:00+00:00,1189.62,1189.62,1131.03,1140.65,0
2011-08-19 00:00:00+00:00,1140.47,1154.54,1122.05,1123.53,0
2011-08-22 00:00:00+00:00,1123.55,1145.49,1121.09,1123.82,0
2011-08-23 00:00:00+00:00,1124.36,1162.35,1122.91,1162.35,0
2011-08-24 00:00:00+00:00,1162.16,1178.56,1156.3,1177.6,0
2011-08-25 00:00:00+00:00,1176.69,1190.68,1155.47,1159.27,0
2011-08-26 00:00:00+00:00,1158.85,1181.23,1135.91,1176.8,0
2011-08-29 00:00:00+00:00,1177.91,1210.28,1177.91,1210.08,0
2011-08-30 00:00:00+00:00,1209.76,1220.1,1195.77,1212.92,0
2011-08-31 00:00:00+00:00,1213.0,1230.71,1209.35,1218.89,0
2011-09-01 00:00:00+00:00,1219.12,1229.29,1203.85,1204.42,0
2011-09-02 00:00:00+00:00,1203.9,1203.9,1170.56,1173.97,0
2011-09-05 00:00:00+00:00,1124.03,1146.07,1115.68,1144.03,0
2011-09-06 00:00:00+00:00,1173.97,1173.97,1140.13,1165.24,0
2011-09-07 00:00:00+00:00,1165.85,1198.62,1165.85,1198.62,0
2011-09-08 00:00:00+00:00,1197.98,1204.4,1183.34,1185.9,0
2011-09-09 00:00:00+00:00,1185.37,1185.37,1148.37,1154.23,0
2011-09-12 00:00:00+00:00,1153.5,1162.52,1136.07,1162.27,0
2011-09-13 00:00:00+00:00,1162.59,1176.41,1157.44,1172.87,0
2011-09-14 00:00:00+00:00,1173.32,1202.38,1162.73,1188.68,0
2011-09-15 00:00:00+00:00,1189.44,1209.11,1189.44,1209.11,0
2011-09-16 00:00:00+00:00,1209.21,1220.06,1204.46,1216.01,0
2011-09-19 00:00:00+00:00,1214.99,1214.99,1188.36,1204.09,0
2011-09-20 00:00:00+00:00,1204.5,1220.39,1201.29,1202.09,0
2011-09-21 00:00:00+00:00,1203.63,1206.3,1166.21,1166.76,0
2011-09-22 00:00:00+00:00,1164.55,1164.55,1114.22,1129.56,0
2011-09-23 00:00:00+00:00,1128.82,1141.72,1121.36,1136.43,0
2011-09-26 00:00:00+00:00,1136.91,1164.19,1131.07,1162.95,0
2011-09-27 00:00:00+00:00,1163.32,1195.86,1163.32,1175.38,0
2011-09-28 00:00:00+00:00,1175.39,1184.71,1150.4,1151.06,0
2011-09-29 00:00:00+00:00,1151.74,1175.87,1139.93,1160.4,0
2011-09-30 00:00:00+00:00,1159.93,1159.93,1131.34,1131.42,0
2011-10-03 00:00:00+00:00,1131.21,1138.99,1098.92,1099.23,0
2011-10-04 00:00:00+00:00,1097.42,1125.12,1074.77,1123.95,0
2011-10-05 00:00:00+00:00,1124.03,1146.07,1115.68,1144.03,0
2011-10-06 00:00:00+00:00,1144.11,1165.55,1134.95,1164.97,0
2011-10-07 00:00:00+00:00,1165.03,1171.4,1150.26,1155.46,0
2011-10-10 00:00:00+00:00,1158.15,1194.91,1158.15,1194.89,0
2011-10-11 00:00:00+00:00,1194.6,1199.24,1187.3,1195.54,0
2011-10-12 00:00:00+00:00,1196.19,1220.25,1196.19,1207.25,0
2011-10-13 00:00:00+00:00,1206.96,1207.46,1190.58,1203.66,0
2011-10-14 00:00:00+00:00,1205.65,1224.61,1205.65,1224.58,0
2011-10-17 00:00:00+00:00,1224.47,1224.47,1198.55,1200.86,0
2011-10-18 00:00:00+00:00,1200.75,1233.1,1191.48,1225.38,0
2011-10-19 00:00:00+00:00,1223.46,1229.64,1206.31,1209.88,0
2011-10-20 00:00:00+00:00,1211.1,1219.53,1197.34,1215.39,0
2011-10-21 00:00:00+00:00,1215.39,1239.03,1215.39,1238.25,0
2011-10-24 00:00:00+00:00,1238.72,1256.55,1238.72,1254.19,0
2011-10-25 00:00:00+00:00,1254.19,1254.19,1226.79,1229.05,0
2011-10-26 00:00:00+00:00,1229.17,1246.28,1221.06,1242.0,0
2011-10-27 00:00:00+00:00,1243.97,1292.66,1243.97,1284.59,0
2011-10-28 00:00:00+00:00,1284.39,1287.08,1277.01,1285.09,0
2011-10-31 00:00:00+00:00,1284.96,1284.96,1253.16,1253.3,0
2011-11-01 00:00:00+00:00,1251.0,1251.0,1215.42,1218.28,0
2011-11-02 00:00:00+00:00,1219.62,1242.48,1219.62,1237.9,0
2011-11-03 00:00:00+00:00,1238.25,1263.21,1234.81,1261.15,0
2011-11-04 00:00:00+00:00,1260.82,1260.82,1238.92,1253.23,0
2011-11-07 00:00:00+00:00,1253.21,1261.7,1240.75,1261.12,0
2011-11-08 00:00:00+00:00,1261.12,1277.55,1254.99,1275.92,0
2011-11-09 00:00:00+00:00,1275.18,1275.18,1226.64,1229.1,0
2011-11-10 00:00:00+00:00,1229.59,1246.22,1227.7,1239.69,0
2011-11-11 00:00:00+00:00,1240.12,1266.98,1240.12,1263.85,0
2011-11-14 00:00:00+00:00,1263.85,1263.85,1246.68,1251.78,0
2011-11-15 00:00:00+00:00,1251.7,1264.25,1244.34,1257.81,0
2011-11-16 00:00:00+00:00,1257.81,1259.61,1235.67,1236.91,0
2011-11-17 00:00:00+00:00,1236.56,1237.73,1209.43,1216.13,0
2011-11-18 00:00:00+00:00,1216.19,1223.51,1211.36,1215.65,0
2011-11-21 00:00:00+00:00,1215.62,1215.62,1183.16,1192.98,0
2011-11-22 00:00:00+00:00,1192.98,1196.81,1181.65,1188.04,0
2011-11-23 00:00:00+00:00,1187.48,1187.48,1161.79,1161.79,0
2011-11-25 00:00:00+00:00,1161.41,1172.66,1158.66,1158.67,0
2011-11-28 00:00:00+00:00,1158.67,1197.35,1158.67,1192.55,0
2011-11-29 00:00:00+00:00,1192.56,1203.67,1191.8,1195.19,0
2011-11-30 00:00:00+00:00,1196.72,1247.11,1196.72,1246.96,0
2011-12-01 00:00:00+00:00,1246.91,1251.09,1239.73,1244.58,0
2011-12-02 00:00:00+00:00,1246.03,1260.08,1243.35,1244.28,0
2011-12-05 00:00:00+00:00,1244.33,1266.73,1244.33,1257.08,0
2011-12-06 00:00:00+00:00,1257.19,1266.03,1253.03,1258.47,0
2011-12-07 00:00:00+00:00,1258.14,1267.06,1244.8,1261.01,0
2011-12-08 00:00:00+00:00,1260.87,1260.87,1231.47,1234.35,0
2011-12-09 00:00:00+00:00,1234.48,1258.25,1234.48,1255.19,0
2011-12-12 00:00:00+00:00,1255.05,1255.05,1227.25,1236.47,0
2011-12-13 00:00:00+00:00,1236.83,1249.86,1219.43,1225.73,0
2011-12-14 00:00:00+00:00,1225.73,1225.73,1209.47,1211.82,0
2011-12-15 00:00:00+00:00,1212.12,1225.6,1212.12,1215.75,0
2011-12-16 00:00:00+00:00,1216.09,1231.04,1215.2,1219.66,0
2011-12-19 00:00:00+00:00,1219.74,1224.57,1202.37,1205.35,0
2011-12-20 00:00:00+00:00,1205.72,1242.82,1205.72,1241.3,0
2011-12-21 00:00:00+00:00,1241.25,1245.09,1229.51,1243.72,0
2011-12-22 00:00:00+00:00,1243.72,1255.22,1243.72,1254.0,0
2011-12-23 00:00:00+00:00,1254.0,1265.42,1254.0,1265.33,0
2011-12-27 00:00:00+00:00,1265.02,1269.37,1262.3,1265.43,0
2011-12-28 00:00:00+00:00,1265.38,1265.85,1248.64,1249.64,0
2011-12-29 00:00:00+00:00,1249.75,1263.54,1249.75,1263.02,0
2011-12-30 00:00:00+00:00,1262.82,1264.12,1257.46,1257.6,0
2012-01-03 00:00:00+00:00,1258.86,1284.62,1258.86,1277.06,0
2012-01-04 00:00:00+00:00,1277.03,1278.73,1268.1,1277.3,0
2012-01-05 00:00:00+00:00,1277.3,1283.05,1265.26,1281.06,0
2012-01-06 00:00:00+00:00,1280.93,1281.84,1273.34,1277.81,0
2012-01-09 00:00:00+00:00,1277.83,1281.99,1274.55,1280.7,0
2012-01-10 00:00:00+00:00,1280.77,1296.46,1280.77,1292.08,0
2012-01-11 00:00:00+00:00,1292.02,1293.8,1285.41,1292.48,0
2012-01-12 00:00:00+00:00,1292.48,1296.82,1285.77,1295.5,0
2012-01-13 00:00:00+00:00,1294.82,1294.82,1277.58,1289.09,0
2012-01-17 00:00:00+00:00,1290.22,1303.0,1290.22,1293.67,0
2012-01-18 00:00:00+00:00,1293.65,1308.11,1290.99,1308.04,0
2012-01-19 00:00:00+00:00,1308.07,1315.49,1308.07,1314.5,0
2012-01-20 00:00:00+00:00,1314.49,1315.38,1309.17,1315.38,0
2012-01-23 00:00:00+00:00,1315.29,1322.28,1309.89,1316.0,0
2012-01-24 00:00:00+00:00,1315.96,1315.96,1306.06,1314.65,0
2012-01-25 00:00:00+00:00,1314.4,1328.3,1307.65,1326.05,0
2012-01-26 00:00:00+00:00,1326.28,1333.47,1313.6,1318.43,0
2012-01-27 00:00:00+00:00,1318.25,1320.06,1311.72,1316.33,0
2012-01-30 00:00:00+00:00,1316.16,1316.16,1300.49,1313.01,0
2012-01-31 00:00:00+00:00,1313.53,1321.41,1306.69,1312.41,0
2012-02-01 00:00:00+00:00,1312.45,1330.52,1312.45,1324.09,0
2012-02-02 00:00:00+00:00,1324.24,1329.19,1321.57,1325.54,0
2012-02-03 00:00:00+00:00,1326.21,1345.34,1326.21,1344.9,0
2012-02-06 00:00:00+00:00,1344.32,1344.36,1337.52,1344.33,0
2012-02-07 00:00:00+00:00,1344.33,1349.24,1335.92,1347.05,0
2012-02-08 00:00:00+00:00,1347.04,1351.0,1341.95,1349.96,0
2012-02-09 00:00:00+00:00,1349.97,1354.32,1344.63,1351.95,0
2012-02-10 00:00:00+00:00,1351.21,1351.21,1337.35,1342.64,0
2012-02-13 00:00:00+00:00,1343.06,1353.35,1343.06,1351.77,0
2012-02-14 00:00:00+00:00,1351.3,1351.3,1340.83,1350.5,0
2012-02-15 00:00:00+00:00,1350.52,1355.87,1340.8,1343.23,0
2012-02-16 00:00:00+00:00,1342.61,1359.02,1341.22,1358.04,0
2012-02-17 00:00:00+00:00,1358.06,1363.4,1357.24,1361.23,0
2012-02-21 00:00:00+00:00,1361.22,1367.76,1358.11,1362.21,0
2012-02-22 00:00:00+00:00,1362.11,1362.7,1355.53,1357.66,0
2012-02-23 00:00:00+00:00,1357.53,1364.24,1352.28,1363.46,0
2012-02-24 00:00:00+00:00,1363.46,1368.92,1363.46,1365.74,0
2012-02-27 00:00:00+00:00,1365.2,1371.94,1354.92,1367.59,0
2012-02-28 00:00:00+00:00,1367.56,1373.09,1365.97,1372.18,0
2012-02-29 00:00:00+00:00,1372.2,1378.04,1363.81,1365.68,0
2012-03-01 00:00:00+00:00,1365.9,1376.17,1365.9,1374.09,0
2012-03-02 00:00:00+00:00,1374.09,1374.53,1366.42,1369.63,0
2012-03-05 00:00:00+00:00,1369.59,1369.59,1359.13,1364.33,0
2012-03-06 00:00:00+00:00,1363.63,1363.63,1340.03,1343.36,0
2012-03-07 00:00:00+00:00,1343.39,1354.85,1343.39,1352.63,0
2012-03-08 00:00:00+00:00,1352.65,1368.72,1352.65,1365.91,0
2012-03-09 00:00:00+00:00,1365.97,1374.76,1365.97,1370.87,0
2012-03-12 00:00:00+00:00,1370.78,1373.04,1366.69,1371.09,0
2012-03-13 00:00:00+00:00,1371.92,1396.13,1371.92,1395.95,0
2012-03-14 00:00:00+00:00,1395.95,1399.42,1389.97,1394.28,0
2012-03-15 00:00:00+00:00,1394.17,1402.63,1392.78,1402.6,0
2012-03-16 00:00:00+00:00,1402.55,1405.88,1401.47,1404.17,0
2012-03-19 00:00:00+00:00,1404.17,1414.0,1402.43,1409.75,0
2012-03-20 00:00:00+00:00,1409.59,1409.59,1397.68,1405.52,0
2012-03-21 00:00:00+00:00,1405.52,1407.75,1400.64,1402.89,0
2012-03-22 00:00:00+00:00,1402.89,1402.89,1388.73,1392.78,0
2012-03-23 00:00:00+00:00,1392.78,1399.18,1386.87,1397.11,0
2012-03-26 00:00:00+00:00,1397.11,1416.58,1397.11,1416.51,0
2012-03-27 00:00:00+00:00,1416.55,1419.15,1411.95,1412.52,0
2012-03-28 00:00:00+00:00,1412.52,1413.65,1397.2,1405.54,0
2012-03-29 00:00:00+00:00,1405.39,1405.39,1391.56,1403.28,0
2012-03-30 00:00:00+00:00,1403.31,1410.89,1401.42,1408.47,0
2012-04-02 00:00:00+00:00,1408.47,1422.38,1404.46,1419.04,0
2012-04-03 00:00:00+00:00,1418.98,1419.0,1404.62,1413.38,0
2012-04-04 00:00:00+00:00,1413.09,1413.09,1394.09,1398.96,0
2012-04-05 00:00:00+00:00,1398.79,1401.6,1392.92,1398.08,0
2012-04-09 00:00:00+00:00,1397.45,1397.45,1378.24,1382.2,0
2012-04-10 00:00:00+00:00,1382.18,1383.01,1357.38,1358.59,0
2012-04-11 00:00:00+00:00,1358.98,1374.71,1358.98,1368.71,0
2012-04-12 00:00:00+00:00,1368.77,1388.13,1368.77,1387.57,0
2012-04-13 00:00:00+00:00,1387.61,1387.61,1369.85,1370.26,0
2012-04-16 00:00:00+00:00,1370.27,1379.66,1365.38,1369.57,0
2012-04-17 00:00:00+00:00,1369.57,1392.76,1369.57,1390.78,0
2012-04-18 00:00:00+00:00,1390.78,1390.78,1383.29,1385.14,0
2012-04-19 00:00:00+00:00,1385.08,1390.46,1370.3,1376.92,0
2012-04-20 00:00:00+00:00,1376.96,1387.4,1376.96,1378.53,0
2012-04-23 00:00:00+00:00,1378.53,1378.53,1358.79,1366.94,0
2012-04-24 00:00:00+00:00,1366.97,1375.57,1366.82,1371.97,0
2012-04-25 00:00:00+00:00,1372.11,1391.37,1372.11,1390.69,0
2012-04-26 00:00:00+00:00,1390.64,1402.09,1387.28,1399.98,0
2012-04-27 00:00:00+00:00,1400.19,1406.64,1397.31,1403.36,0
2012-04-30 00:00:00+00:00,1403.26,1403.26,1394.0,1397.91,0
2012-05-01 00:00:00+00:00,1397.86,1415.32,1395.73,1405.82,0
2012-05-02 00:00:00+00:00,1405.5,1405.5,1393.92,1402.31,0
2012-05-03 00:00:00+00:00,1402.32,1403.07,1388.71,1391.57,0
2012-05-04 00:00:00+00:00,1391.51,1391.51,1367.96,1369.1,0
2012-05-07 00:00:00+00:00,1368.79,1373.91,1363.94,1369.58,0
2012-05-08 00:00:00+00:00,1369.16,1369.16,1347.75,1363.72,0
2012-05-09 00:00:00+00:00,1363.2,1363.73,1343.13,1354.58,0
2012-05-10 00:00:00+00:00,1354.58,1365.88,1354.58,1357.99,0
2012-05-11 00:00:00+00:00,1358.11,1365.66,1348.89,1353.39,0
2012-05-14 00:00:00+00:00,1351.93,1351.93,1336.61,1338.35,0
2012-05-15 00:00:00+00:00,1338.36,1344.94,1328.41,1330.66,0
2012-05-16 00:00:00+00:00,1330.78,1341.78,1324.79,1324.8,0
2012-05-17 00:00:00+00:00,1324.82,1326.36,1304.86,1304.86,0
2012-05-18 00:00:00+00:00,1305.05,1312.24,1291.98,1295.22,0
2012-05-21 00:00:00+00:00,1295.73,1316.39,1295.73,1315.99,0
2012-05-22 00:00:00+00:00,1316.09,1328.49,1310.04,1316.63,0
2012-05-23 00:00:00+00:00,1316.02,1320.71,1296.53,1318.86,0
2012-05-24 00:00:00+00:00,1318.72,1324.14,1310.5,1320.68,0
2012-05-25 00:00:00+00:00,1320.81,1324.2,1314.23,1317.82,0
2012-05-29 00:00:00+00:00,1318.9,1334.93,1318.9,1332.42,0
2012-05-30 00:00:00+00:00,1331.25,1331.25,1310.76,1313.32,0
2012-05-31 00:00:00+00:00,1313.09,1319.74,1298.9,1310.33,0
2012-06-01 00:00:00+00:00,1309.87,1309.87,1277.25,1278.04,0
2012-06-04 00:00:00+00:00,1278.29,1282.55,1266.74,1278.18,0
2012-06-05 00:00:00+00:00,1277.82,1287.62,1274.16,1285.5,0
2012-06-06 00:00:00+00:00,1285.3600000000001,1317.45,1283.74,1316.55,0
2012-06-07 00:00:00+00:00,1316.5500000000002,1329.98,1312.48,1316.82,0
2012-06-08 00:00:00+00:00,1317.1999999999998,1330.01,1306.1999999999998,1329.76,0
2012-06-11 00:00:00+00:00,1344.1399999999999,1357.55,1305.74,1307.99,0
2012-06-12 00:00:00+00:00,1308.24,1327.13,1304.49,1325.0,0
2012-06-13 00:00:00+00:00,1324.88,1327.88,1310.38,1314.72,0
2012-06-14 00:00:00+00:00,1314.6,1334.46,1312.1,1332.71,0
2012-06-15 00:00:00+00:00,1332.71,1345.19,1331.3400000000001,1344.94,0
2012-06-18 00:00:00+00:00,1351.0700000000002,1354.3200000000002,1334.07,1347.66,0
2012-06-19 00:00:00+00:00,1347.9099999999999,1363.54,1343.29,1355.6,0
2012-06-20 00:00:00+00:00,1355.35,1361.73,1345.48,1358.04,0
2012-06-21 00:00:00+00:00,1357.79,1359.42,1323.92,1327.79,0
2012-06-22 00:00:00+00:00,1328.04,1337.92,1324.67,1331.63,0
2012-06-25 00:00:00+00:00,1332.26,1332.51,1308.76,1312.88,0
2012-06-26 00:00:00+00:00,1312.63,1324.58,1310.08,1321.64,0
2012-06-27 00:00:00+00:00,1321.77,1334.77,1318.52,1331.14,0
2012-06-28 00:00:00+00:00,1331.52,1334.02,1313.27,1327.13,0
2012-06-29 00:00:00+00:00,1326.88,1365.4299999999998,1322.26,1364.3000000000002,0
2012-07-02 00:00:00+00:00,1365.4299999999998,1368.1799999999998,1355.68,1363.98,0
2012-07-03 00:00:00+00:00,1363.98,1375.76,1360.6100000000001,1373.97,0
2012-07-04 00:00:00+00:00,1374.2199999999998,1375.35,1369.35,1374.16,0
2012-07-05 00:00:00+00:00,1371.4699999999998,1380.35,1362.6,1367.0,0
2012-07-06 00:00:00+00:00,1367.0,1368.88,1347.38,1357.5300000000002,0
2012-07-09 00:00:00+00:00,1354.4099999999999,1355.6599999999999,1346.41,1352.02,0
2012-07-10 00:00:00+00:00,1352.27,1361.65,1335.9,1340.36,0
2012-07-11 00:00:00+00:00,1340.6100000000001,1347.49,1332.99,1344.39,0
2012-07-12 00:00:00+00:00,1344.1399999999999,1344.1399999999999,1325.02,1335.36,0
2012-07-13 00:00:00+00:00,1335.3600000000001,1357.99,1333.99,1357.3600000000001,0
2012-07-16 00:00:00+00:00,1356.24,1357.48,1348.24,1351.85,0
2012-07-17 00:00:00+00:00,1352.23,1365.48,1344.73,1362.39,0
2012-07-18 00:00:00+00:00,1362.3899999999999,1376.5,1357.52,1376.25,0
2012-07-19 00:00:00+00:00,1376.5,1380.78,1370.88,1376.37,0
2012-07-20 00:00:00+00:00,1376.5,1376.75,1362.0,1363.5900000000001,0
2012-07-23 00:00:00+00:00,1359.9699999999998,1361.4699999999998,1336.97,1343.34,0
2012-07-24 00:00:00+00:00,1342.0900000000001,1351.2199999999998,1326.31,1328.56,0
2012-07-25 00:00:00+00:00,1328.56,1344.69,1326.19,1340.03,0
2012-07-26 00:00:00+00:00,1340.2800000000002,1363.41,1332.6599999999999,1360.95,0
2012-07-27 00:00:00+00:00,1360.6999999999998,1389.68,1357.58,1387.25,0
2012-07-30 00:00:00+00:00,1385.88,1392.13,1380.63,1384.99,0
2012-07-31 00:00:00+00:00,1385.24,1391.37,1375.51,1377.51,0
2012-08-01 00:00:00+00:00,1377.51,1385.8899999999999,1372.64,1374.49,0
2012-08-02 00:00:00+00:00,1374.24,1387.12,1353.87,1366.07,0
2012-08-03 00:00:00+00:00,1365.5700000000002,1367.4499999999998,1364.4499999999998,1367.3200000000002,0
2012-08-06 00:00:00+00:00,1394.6,1399.63,1391.35,1392.75,0
2012-08-07 00:00:00+00:00,1393.0,1407.38,1391.63,1399.31,0
2012-08-08 00:00:00+00:00,1399.56,1403.69,1394.19,1400.44,0
2012-08-09 00:00:00+00:00,1400.69,1406.8200000000002,1397.0700000000002,1402.41,0
2012-08-10 00:00:00+00:00,1402.42,1406.29,1395.54,1405.6599999999999,0
2012-08-13 00:00:00+00:00,1404.27,1407.02,1397.52,1405.5,0
2012-08-14 00:00:00+00:00,1405.13,1412.13,1400.43,1403.05,0
2012-08-15 00:00:00+00:00,1402.5500000000002,1407.93,1399.4299999999998,1406.2,0
2012-08-16 00:00:00+00:00,1405.83,1417.83,1404.08,1416.2,0
2012-08-17 00:00:00+00:00,1415.6999999999998,1418.9499999999998,1413.08,1417.4499999999998,0
2012-08-20 00:00:00+00:00,1418.08,1420.08,1411.83,1417.64,0
2012-08-21 00:00:00+00:00,1417.3899999999999,1426.77,1410.38,1414.16,0
2012-08-22 00:00:00+00:00,1414.1599999999999,1416.29,1406.54,1414.39,0
2012-08-23 00:00:00+00:00,1413.77,1420.02,1400.27,1403.04,0
2012-08-24 00:00:00+00:00,1403.42,1413.92,1397.42,1412.5300000000002,0
2012-08-27 00:00:00+00:00,1412.6599999999999,1417.9099999999999,1409.16,1410.94,0
2012-08-28 00:00:00+00:00,1410.44,1413.82,1405.32,1410.35,0
2012-08-29 00:00:00+00:00,1409.6,1413.98,1406.48,1408.66,0
2012-08-30 00:00:00+00:00,1408.4099999999999,1409.04,1396.79,1397.89,0
2012-08-31 00:00:00+00:00,1398.1399999999999,1413.27,1397.02,1406.1799999999998,0
2012-09-03 00:00:00+00:00,1406.06,1412.04,1398.06,1410.33,0
2012-09-04 00:00:00+00:00,1410.34,1410.56,1396.06,1405.07,0
