ts,close
12/10/2015,20.76
12/11/2015,24.38
12/14/2015,23.3
12/15/2015,21.86
12/16/2015,19.57
12/17/2015,20.37
12/18/2015,21.26
12/21/2015,21.11
12/22/2015,19.84
12/23/2015,19.33
12/24/2015,19.69
12/28/2015,19.68
12/29/2015,19.1
12/30/2015,19.59
12/31/2015,19.8
01/04/2016,22.01
01/05/2016,20.52
01/06/2016,21.27
01/07/2016,24.62
01/08/2016,26.23
01/11/2016,24.73
01/12/2016,22.53
01/13/2016,24.89
01/14/2016,23.53
01/15/2016,26.88
01/19/2016,26.44
01/20/2016,27.81
01/21/2016,26.71
01/22/2016,24.28
01/25/2016,25.25
01/26/2016,23.29
01/27/2016,24.47
01/28/2016,24.02
01/29/2016,22.66
02/01/2016,22.01
02/02/2016,23.41
02/03/2016,23.2
02/04/2016,23.66
02/05/2016,24.48
02/08/2016,25.98
02/09/2016,26.8
02/10/2016,26.72
02/11/2016,27.72
02/12/2016,26.23
02/16/2016,25.01
02/17/2016,23.55
02/18/2016,23.2
02/19/2016,22.8
02/22/2016,21.62
02/23/2016,22.44
02/24/2016,22.34
02/25/2016,21.24
02/26/2016,21.86
02/29/2016,22.39
03/01/2016,20.28
03/02/2016,19.92
03/03/2016,19.49
03/04/2016,19.63
03/07/2016,19.9
03/08/2016,21.04
03/09/2016,20.75
03/10/2016,20.71
03/11/2016,19.47
03/14/2016,19.42
03/15/2016,19.33
03/16/2016,18.48
03/17/2016,18.14
03/18/2016,17.93
03/21/2016,17.59
03/22/2016,17.75
03/23/2016,18.3
03/24/2016,18.27
03/28/2016,18.3
03/29/2016,17.24
03/30/2016,16.92
03/31/2016,17.08
04/01/2016,16.5
04/04/2016,17.23
04/05/2016,18.38
04/06/2016,17.28
04/07/2016,18.86
04/08/2016,18.32
04/11/2016,18.89
04/12/2016,17.97
04/13/2016,17.26
04/14/2016,17.24
04/15/2016,17.16
04/18/2016,16.51
04/19/2016,16.47
04/20/2016,16.6
04/21/2016,17.14
04/22/2016,16.64
04/25/2016,17.22
04/26/2016,16.92
04/27/2016,16.77
04/28/2016,17.78
04/29/2016,18.45
05/02/2016,17.78
05/03/2016,18.57
05/04/2016,18.91
05/05/2016,18.92
05/06/2016,18.27
05/09/2016,18.05
05/10/2016,17.18
05/11/2016,18.02
05/12/2016,17.75
05/13/2016,18.25
05/16/2016,17.7
05/17/2016,18.43
05/18/2016,18.54
05/19/2016,18.77
05/20/2016,18.05
05/23/2016,18.15
05/24/2016,17.08
05/25/2016,16.77
05/26/2016,16.56
05/27/2016,16.31
05/31/2016,16.63
06/01/2016,16.7
06/02/2016,16.37
06/03/2016,16.49
06/06/2016,16.44
06/07/2016,16.63
06/08/2016,16.79
06/09/2016,17.32
06/10/2016,18.94
06/13/2016,21.87
06/14/2016,21.94
06/15/2016,21.81
06/16/2016,21.16
06/17/2016,21.31
06/20/2016,19.81
06/21/2016,19.69
06/22/2016,21.08
06/23/2016,18.42
06/24/2016,23.93
06/27/2016,23.68
06/28/2016,20.26
06/29/2016,18.73
06/30/2016,18.09
07/01/2016,17.65
07/05/2016,18.24
07/06/2016,17.74
07/07/2016,17.76
07/08/2016,16.49
07/11/2016,16.49
07/12/2016,16.17
07/13/2016,15.97
07/14/2016,15.86
07/15/2016,15.99
07/18/2016,15.77
07/19/2016,15.74
07/20/2016,15.44
07/21/2016,16.1
07/22/2016,15.8
07/25/2016,16.27
07/26/2016,16.32
07/27/2016,16.1
07/28/2016,16.0
07/29/2016,15.42
08/01/2016,15.7
08/02/2016,16.39
08/03/2016,16.08
08/04/2016,15.71
08/05/2016,15.14
08/08/2016,15.16
08/09/2016,15.11
08/10/2016,15.41
08/11/2016,15.3
08/12/2016,15.26
08/15/2016,15.38
08/16/2016,16.02
08/17/2016,15.52
08/18/2016,15.16
08/19/2016,15.13
08/22/2016,15.5
08/23/2016,15.42
08/24/2016,16.0
08/25/2016,16.13
08/26/2016,16.24
08/29/2016,15.93
08/30/2016,16.03
08/31/2016,16.14
09/01/2016,16.31
09/02/2016,15.65
09/06/2016,15.56
09/07/2016,15.49
09/08/2016,15.81
09/09/2016,18.83
09/12/2016,17.27
09/13/2016,19.05
09/14/2016,19.35
09/15/2016,18.19
09/16/2016,17.88
09/19/2016,17.78
09/20/2016,17.99
09/21/2016,16.66
09/22/2016,15.94
09/23/2016,16.05
09/26/2016,17.28
09/27/2016,16.45
09/28/2016,16.01
09/29/2016,16.87
09/30/2016,16.37
10/03/2016,16.4
10/04/2016,16.47
10/05/2016,16.22
10/06/2016,16.07
10/07/2016,16.44
10/10/2016,15.95
10/11/2016,16.94
10/12/2016,17.02
10/13/2016,17.59
10/14/2016,17.42
10/17/2016,17.47
10/18/2016,16.92
10/19/2016,16.46
10/20/2016,16.23
10/21/2016,16.04
10/24/2016,15.61
10/25/2016,15.81
10/26/2016,16.25
10/27/2016,16.93
10/28/2016,17.37
10/31/2016,17.85
11/01/2016,18.74
11/02/2016,19.18
11/03/2016,20.7
11/04/2016,21.13
11/07/2016,18.15
11/08/2016,18.1
11/09/2016,16.28
11/10/2016,16.75
11/11/2016,16.49
11/14/2016,16.7
11/15/2016,15.75
11/16/2016,16.07
11/17/2016,15.64
11/18/2016,15.52
11/21/2016,15.32
11/22/2016,15.35
11/23/2016,15.43
11/25/2016,15.51
11/28/2016,16.02
11/29/2016,15.9
11/30/2016,16.1
12/01/2016,16.67
12/02/2016,16.78
12/05/2016,15.77
12/06/2016,15.48
12/07/2016,15.48
12/08/2016,15.72
12/09/2016,15.22
12/12/2016,15.73
12/13/2016,15.7
12/14/2016,15.87
12/15/2016,15.75
12/16/2016,15.57
12/19/2016,15.31
12/20/2016,15.14
12/21/2016,15.09
12/22/2016,15.29
12/23/2016,15.25
12/27/2016,15.36
12/28/2016,15.93
12/29/2016,16.16
12/30/2016,16.54
01/03/2017,15.56
01/04/2017,14.84
01/05/2017,14.7
01/06/2017,14.56
01/09/2017,14.63
01/10/2017,14.66
01/11/2017,14.47
01/12/2017,14.58
01/13/2017,14.54
01/17/2017,14.89
01/18/2017,14.94
01/19/2017,15.02
01/20/2017,14.49
01/23/2017,14.54
01/24/2017,13.87
01/25/2017,13.61
01/26/2017,13.63
01/27/2017,13.68
01/30/2017,14.41
01/31/2017,14.48
02/01/2017,14.29
02/02/2017,14.59
02/03/2017,14.05
02/06/2017,14.24
02/07/2017,14.35
02/08/2017,14.56
02/09/2017,14.17
02/10/2017,13.91
02/13/2017,13.68
02/14/2017,13.19
02/15/2017,13.41
02/16/2017,13.63
02/17/2017,13.72
02/21/2017,14.04
02/22/2017,14.39
02/23/2017,14.74
02/24/2017,14.76
02/27/2017,14.91
02/28/2017,15.28
03/01/2017,14.86
03/02/2017,14.77
03/03/2017,14.26
03/06/2017,14.34
03/07/2017,14.41
03/08/2017,14.54
03/09/2017,14.78
03/10/2017,14.38
03/13/2017,14.36
03/14/2017,14.63
03/15/2017,14.2
03/16/2017,13.78
03/17/2017,13.92
03/20/2017,13.9
03/21/2017,14.62
03/22/2017,14.68
03/23/2017,14.91
03/24/2017,14.55
03/27/2017,14.23
03/28/2017,13.68
03/29/2017,13.43
03/30/2017,13.37
03/31/2017,13.6
04/03/2017,13.67
04/04/2017,13.37
04/05/2017,14.12
04/06/2017,13.66
04/07/2017,14.06
04/10/2017,14.58
04/11/2017,15.16
04/12/2017,15.28
04/13/2017,15.75
04/17/2017,14.86
04/18/2017,14.76
04/19/2017,15.08
04/20/2017,14.53
04/21/2017,14.75
04/24/2017,12.9
04/25/2017,12.85
04/26/2017,12.98
04/27/2017,12.8
04/28/2017,12.93
05/01/2017,12.63
05/02/2017,12.83
05/03/2017,13.09
05/04/2017,12.83
05/05/2017,12.85
05/08/2017,12.59
05/09/2017,12.71
05/10/2017,12.91
05/11/2017,13.01
05/12/2017,12.97
05/15/2017,12.78
05/16/2017,12.65
05/17/2017,15.6
05/18/2017,14.97
05/19/2017,13.49
05/22/2017,12.96
05/23/2017,12.9
05/24/2017,12.59
05/25/2017,12.51
05/26/2017,12.44
05/30/2017,12.74
05/31/2017,12.63
06/01/2017,12.42
06/02/2017,12.46
06/05/2017,12.85
06/06/2017,13.08
06/07/2017,13.09
06/08/2017,12.76
06/09/2017,12.96
06/12/2017,13.3
06/13/2017,12.73
06/14/2017,12.77
06/15/2017,12.91
06/16/2017,12.71
